title,link,channelId,date
Three Characters of a good Leader: Oby Ezekwesili,https://www.youtube.com/watch?v=MVp73bu7u6Q,UCh_x1EANObKl_UwkVaAiq-Q,2018-08-02T14:52:51Z
Exclusive Interview: Oby Ezekwesili on diversity | The Factor,https://www.youtube.com/watch?v=nDFgsrw9RuQ,UCrHJcP4Ms4eWma5Tm6IEz7Q,2018-10-07T19:03:02Z
Oby Ezekwesili: Nigeria Beyond The Corruption Narrative,https://www.youtube.com/watch?v=cbos8qiHy5U,UCl4lcQwPpafEiSil19ivdJQ,2014-03-01T10:52:37Z
Oby Ezekwesili On The Attitude Of The President On The Dapchi And Chibok Girls Kidnap | Pulse TV,https://www.youtube.com/watch?v=5FI4uwndtdA,UCeMoPD4wqlfUQVZ7kiaAf9w,2018-03-30T08:37:38Z
Oby Ezekwesili | ICRRA Conference 2021: Cooperation in a Fragmented World,https://www.youtube.com/watch?v=D0eJWZauz8g,UCvTV-uoxtqI34bTElu-px2w,2021-11-15T15:16:00Z
"Where Is Nigeria Headed? Oby Ezekwesili, Utomi Call For Accountability",https://www.youtube.com/watch?v=8Nn2f4Lcaq4,UCkY5L8JYwx7BT0cOXYZX_dw,2020-02-19T15:51:31Z
How I Will Lift Nigerians Out Of Poverty – Ezekwesili |Roadmap 2019|,https://www.youtube.com/watch?v=hY9AcmM3cFs,UCEXGDNclvmg6RW0vipJYsTQ,2018-12-04T07:52:48Z
"Oby Ezekwesili, Utomi Vex Because Of Bad Democratic Practices",https://www.youtube.com/watch?v=_pdWYKPRydc,UCkY5L8JYwx7BT0cOXYZX_dw,2020-02-19T10:14:37Z
One On One With Presidential Candidate Oby Ezekwesili Part 2 | Pulse TV,https://www.youtube.com/watch?v=zqzyv9Xb138,UCeMoPD4wqlfUQVZ7kiaAf9w,2018-11-02T13:02:13Z
Oby Ezekwesili Reveals Her Strategies For 2019 Presidential Election,https://www.youtube.com/watch?v=gwPKa8hmeFI,UCkY5L8JYwx7BT0cOXYZX_dw,2018-11-11T18:45:18Z
Exclusive Interview: Oby Ezekwesili on corruption | The Factor,https://www.youtube.com/watch?v=iZ-_-8Dkpzg,UCrHJcP4Ms4eWma5Tm6IEz7Q,2018-10-07T18:09:07Z
Oby Ezekwesili Speaks on Atiku and Buhari - BUTIKU,https://www.youtube.com/watch?v=HXh76g9IWPY,UCkY5L8JYwx7BT0cOXYZX_dw,2018-11-25T19:56:55Z
Oby Ezekwesili: China should take responsibility and pay reparations to Africa -@obyezeks|@UN|@WHO,https://www.youtube.com/watch?v=Be0-OqheqL0,UCyEJX-kSj0kOOCS7Qlq2G7g,2020-04-18T12:26:44Z
Chibok Girls: Obiageli Ezekwesili Says New B/Haram Video Raises Fresh Hopes Pt 2,https://www.youtube.com/watch?v=u-3Ik4gCcvQ,UCEXGDNclvmg6RW0vipJYsTQ,2016-08-15T07:51:10Z
"Obiageli &quot;Oby&quot; Ezekwesili Former Vice-President, Africa Region, World Bank",https://www.youtube.com/watch?v=x_ylXHSmjOA,UCGCW3mxvxc4que_erWO4YkQ,2012-10-08T18:03:44Z
Exclusive Interview: Oby Ezekwesili on state police | The Factor,https://www.youtube.com/watch?v=wIwSIcyCag4,UCrHJcP4Ms4eWma5Tm6IEz7Q,2018-10-07T18:38:25Z
"BBOG members, Oby Ezekwesili  detained by police",https://www.youtube.com/watch?v=bdml9NK4Xpk,UCEe0XcuwBaD8TYhTJVYfoEA,2018-01-23T15:25:30Z
"Dr Oby Ezekwesili, Keynote speaker at the 4th Lafarge Africa National Literacy Competition",https://www.youtube.com/watch?v=tIhe83DQ5Pk,UC36hSKGNPweuwcbW0ZtgpQw,2018-02-23T08:50:33Z
The Platform 2016:  Obiageli Ezekwesili Speaks On National Development Pt.4,https://www.youtube.com/watch?v=TJpyjFDCdSA,UCEXGDNclvmg6RW0vipJYsTQ,2016-05-01T11:08:16Z
Oby Ezekwesili. Is Nigeria Ready For A Female President?,https://www.youtube.com/watch?v=b9jYZDk_fVo,UCo7dDqyiLYpSImAB88KZYSg,2018-10-22T05:00:04Z
The Platform 11.0 interviews Dr. Oby Ezekwesili,https://www.youtube.com/watch?v=SF3TdKY1lz4,UCV782af8B4OJXxwx3aSMbFw,2013-10-13T10:17:57Z
Royal African Society Annual Lecture 2014 by Dr Obiageli &#39;Oby&#39; Ezekwesili,https://www.youtube.com/watch?v=zOaHq1jDbyo,UCDprbd28fBSpceHcS_Une2A,2014-12-08T16:39:35Z
"The Platform 11.0 presents Dr, Oby Ezekwesili",https://www.youtube.com/watch?v=n__QVysmM6c,UCV782af8B4OJXxwx3aSMbFw,2013-09-15T01:41:35Z
Alexx Ekubo Has Some Words for Oby Ezekwesili for Stepping Down as Presidential Candidate,https://www.youtube.com/watch?v=QwgRPDCfVQs,UCFkQzUWIMDwK2SN0uKt7cEg,2019-01-25T12:35:08Z
&quot;You Can&#39;t Withdraw From The Presidential Race&quot; - INEC Tells Oby Ezekwesili | Today On STV,https://www.youtube.com/watch?v=wHfPUOqUt7A,UCDL3JLjiREn9atEYF7S9aIg,2019-01-25T12:36:39Z
ONResearch Talks - Dr. Oby Ezekwesili on Political Leadership,https://www.youtube.com/watch?v=bxqWChWtt1c,UCG4tyzVA3IZkgo-HqRX1CLQ,2021-07-12T13:58:06Z
Oby Ezekwesili in 3 minutes (2019 Presidential Candidate),https://www.youtube.com/watch?v=_BOej18hCI8,UCo7dDqyiLYpSImAB88KZYSg,2018-10-29T06:05:22Z
Education Is Everybody&#39;s Business - Ezekwesili. Pt2,https://www.youtube.com/watch?v=uv9KTjv_4kY,UCEXGDNclvmg6RW0vipJYsTQ,2014-03-20T08:53:37Z
"2019 Presidential Race: Ezekwesili Says PDP, APC Fielding &quot;Butiku&quot; |Politics Today|",https://www.youtube.com/watch?v=1USA-0MBUA4,UCEXGDNclvmg6RW0vipJYsTQ,2018-10-29T19:14:16Z
EXLUSIVE: Dr. Oby Ezekwesili Sits Down With Okey Bakassi | The Other News,https://www.youtube.com/watch?v=7VyRGc0J-9A,UCfquiJA6_bKLo5m4CLqUphw,2018-01-20T11:51:07Z
G100 Live - Episode One - Obiageli &quot;Oby&quot; Ezekwesili,https://www.youtube.com/watch?v=Tb_dDcbwcww,UCTBalhaJMqF1qBzs_hmJhUQ,2020-04-24T02:41:35Z
DSS Denies Any Involvement in the Arrest of Oby Ezekwesili,https://www.youtube.com/watch?v=ZqEqhm4z0HU,UCDL3JLjiREn9atEYF7S9aIg,2014-07-22T11:51:02Z
Stacey Abrams Interviews Dr. Oby Ezekwesili | NowThis NEXT,https://www.youtube.com/watch?v=lMmUkBVLVSs,UCn4sPeUomNGIr26bElVdDYg,2020-10-20T21:59:56Z
Oby Ezekwesili Steps Down From Presidential Race | News Xtr,https://www.youtube.com/watch?v=KgayEcVJTPQ,UCDL3JLjiREn9atEYF7S9aIg,2019-01-24T15:51:01Z
Meet in Mitte New Year Reception with Obiageli (Oby) Ezekwesili,https://www.youtube.com/watch?v=Q0sHOXWcTx0,UCLEZ9ce0KsVFMkXG_X1jcsQ,2020-01-22T08:55:48Z
Ezekwesili: Buhari Played a Role in Murdering the Naira,https://www.youtube.com/watch?v=yJXR56lwe2Q,UCyEJX-kSj0kOOCS7Qlq2G7g,2021-01-04T13:04:56Z
"Oby Ezekwesili, Fela Durotoye, Sunny Neji, IK, Yomi Casual, Funny Bone, Others Review Power of 1",https://www.youtube.com/watch?v=UJZ9FCmbZJw,UCkUzGzPQb-k4GPcxddMTcEQ,2019-01-14T16:58:00Z
From Biafra to North East - Prof Stephen Chan in Conversation with Dr Oby Ezekwesili,https://www.youtube.com/watch?v=scKxpypie7g,UCQul4PNFXZK7wCCBni6ueZw,2017-06-14T14:24:53Z
Why Education Will Become The New &#39;Oil&#39; - Ezekwesili |Roadmap 2019|,https://www.youtube.com/watch?v=Pd1MD8P_fPo,UCEXGDNclvmg6RW0vipJYsTQ,2018-12-04T07:52:48Z
